Run_ID,P_0,P_100,P_200,P_300,P_400,P_500,P_600,P_700,P_800,P_900,P_1000,A_0,A_100,A_200,A_300,A_400,A_500,A_600,A_700,A_800,A_900,A_1000,LeakLabel
77,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,441040.992931957,432618.277636522,424195.562341088,415772.847045653,-0.0118807605713672,0.0734206449136738,0.0529365282949732,-0.118346652690795,0.0463947075263294,0.0790300627410025,0.00854859911595757,-0.0132310195016671,0.0166421127136021,-0.0568768063795831,0.0255552208381403,not leak
78,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,441040.992931957,432618.277636522,424195.562341088,415772.847045653,-0.00996228204067057,0.0363512959738883,0.0233296461381342,-0.117247560695522,-0.00737747798724406,-0.0309325084219085,-0.0216152203134958,-0.010177368940023,-0.0353174464763538,-0.0174950089449143,-0.0293152926299806,not leak
79,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,441040.992931957,432618.277636522,424195.562341088,415772.847045653,0.0398976932551606,-0.00208124200638511,-0.0307482972511684,-0.0154347473458302,0.0319567790081476,0.0333449541041706,0.0337631422295859,0.0303396694622831,-0.0210711292217052,0.0529374466762842,-0.117041628108346,not leak
80,500000,482770.385991296,474347.670695861,465924.955400427,457502.240104992,449079.524809557,440656.809514122,432234.094218688,423811.378923253,415388.663627818,406965.948332384,0.143448287178278,0.516465461313226,0.0207875116623636,-0.0048671769906492,0.0237919168961147,0.0800064678026417,-0.032567653777792,-0.00369252917040082,0.0189909388584385,0.0261242110022748,0.0111681506120716,leak
81,500000,491577.284704565,483154.569409131,466510.470700053,458087.755404619,449665.040109184,441242.324813749,432819.609518314,424396.89422288,415974.178927445,407551.46363201,-0.0697380238251788,-0.0249421526838499,0.0971099313082464,0.503646367985677,0.0263463723605257,0.0266793563991696,0.0053100571376981,0.0254844940709704,-0.0321561189148442,-0.0478835123053088,0.0341014675883804,leak
82,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,441040.992931957,432618.277636522,424195.562341088,415772.847045653,-0.0458519241203636,0.0489613613518466,0.00106386666846752,-0.0144045524571107,-0.0587790774113218,0.0366804268954033,-0.0616887786314994,0.00954070324532315,-0.0329016989796994,-0.000369172531382952,-0.0305095243899274,not leak
83,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,441040.992931957,432618.277636522,424195.562341088,415772.847045653,-0.0475446584539421,-0.0538855664905499,0.128771750382743,0.0448323969323375,-0.0411495665485887,0.0767668704136603,0.0901225422232002,-0.0245917740741933,-0.0388622902332309,-0.126365612311223,-0.0148854366462321,not leak
84,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,441040.992931957,432618.277636522,424195.562341088,415772.847045653,0.0838561297168108,-0.0406349919351629,0.0459395648258177,-0.0850435113836565,-0.0230543162161423,-0.02209500776965,0.011940522368143,-0.00398112445141032,-0.0905791203992995,-0.022437959211423,0.00765004524472266,not leak
85,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,445577.260189753,437154.544894318,428731.829598884,420309.114303449,411886.399008014,403463.683712579,-0.0538612460951225,0.0524221866124936,0.0258171876821561,0.05417494895965,-0.00816246264924362,0.350804108585928,0.135762192419343,-0.016080948950693,0.0165838224828383,0.0515346133148176,0.0362301465798923,leak
86,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,445637.609981284,437214.894685849,428792.179390414,420369.464094979,411946.748799545,403524.03350411,0.0292187922038677,0.0457390299620571,-0.0147748558886694,0.0423413170050181,0.0475045276178652,0.47956757430666,0.0705449695879975,0.00447712643957149,-0.122640079093128,0.0749355585953131,0.0427422873962805,leak
87,500000,491577.284704565,483154.569409131,460297.073376667,451874.358081232,443451.642785798,435028.927490363,426606.212194928,418183.496899494,409760.781604059,401338.066308624,-0.0533299881117249,0.0127630069531956,0.0473150293179961,0.465537365974387,0.128093719977788,-0.00057969623074805,0.00563650505661559,-0.00554347200163988,-0.102171023230421,0.029975851289581,0.0194047867734406,leak
88,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,434746.534515829,426323.819220395,417901.10392496,409478.388629525,401055.673334091,-0.0189043110796015,-0.0487027983463055,-0.046708243277627,0.0635281479277763,-0.0316727520271742,-0.0203787160622277,0.463499737822262,0.121023084913782,-0.0116882702447684,-0.0138770455948944,-0.040226251456885,leak
89,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,441040.992931957,432618.277636522,424195.562341088,415772.847045653,-0.0417217446844488,-0.0186673502871073,0.0439764446323956,-0.0735959257001823,-0.013541318280662,-0.00165703204045068,0.0265906924364472,0.0175937301849907,-0.0572360338747556,-0.0906139901452762,0.0189808664768778,not leak
90,500000,480297.473113822,471874.757818387,463452.042522953,455029.327227518,446606.611932083,438183.896636649,429761.181341214,421338.466045779,412915.750750344,404493.03545491,0.0196277641251252,0.438826665209409,0.218634351156738,0.0110334375171681,0.0591898734670838,0.0463500473334368,0.0326634086534461,-0.0413349263823147,-0.00764845221079663,-0.0271365470154257,0.0207041394345597,leak
91,500000,491577.284704565,472563.860826313,464141.145530878,455718.430235443,447295.714940009,438872.999644574,430450.284349139,422027.569053704,413604.85375827,405182.138462835,0.012187088260619,0.0309675909492345,0.414507898839776,0.108245417680686,-0.0134470813667031,0.0379022851392599,0.0981374712388913,0.0374969894871622,-0.0778354490056164,0.0199792290769235,0.0513866685203828,leak
92,500000,491577.284704565,483154.569409131,474731.854113696,453071.920193286,444649.204897851,436226.489602416,427803.774306982,419381.059011547,410958.343716112,402535.628420677,0.0177682430545472,0.0658922763636364,0.000381766855706622,0.276888534519883,0.386153683978131,0.0644205054321277,0.0179998635356929,-0.057697985671708,-0.0259969331715418,0.0313698716413331,0.0478162759106668,leak
93,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,426704.057395552,418281.342100118,409858.626804683,401435.911509248,-0.0682225931025662,0.0410957193224005,-0.0288029862608288,0.088110560086029,-0.0214067966748046,-0.0178115831809184,-0.0142221877756466,0.441471209341216,0.289432499802468,-0.07332083611323,-0.0648556427063173,leak
94,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,439960.85545226,431538.140156825,423115.424861391,414692.709565956,406269.994270521,-0.0588383095898717,-0.0342900469635358,0.0167306744314112,-0.087833205556157,0.00596225551667257,0.324897523532956,0.254830130307188,-0.0112111977697374,0.057919750477063,0.0727145875807809,-0.0523260215407922,leak
95,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,441040.992931957,432618.277636522,409466.327642227,401043.612346792,0.0467284885525895,-0.0261665903074189,0.0309242243802843,-0.0621428544145263,-0.00107772392691825,0.0344549819734125,0.0242390343635141,-0.0247581642954818,0.0879182447319813,0.462099465622779,0.0190471020003731,leak
96,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,441040.992931957,432618.277636522,424195.562341088,415772.847045653,-0.048361685303449,0.0298109758314649,0.00761348271459515,0.00144859324951848,-0.0144379294093447,-0.0129326221435909,0.0502480558012171,-0.0269375853180296,-0.0378402268133766,0.00862380741123714,0.0253090835253239,not leak
97,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,441040.992931957,432618.277636522,424195.562341088,415772.847045653,0.0797691595439638,0.0455435517460939,0.0589379483664393,0.0574565081020135,-0.0126894744596821,-0.138469403575615,0.0628739095262417,-0.0255540964588079,0.0977998173808251,0.0143176118112647,-0.0559250778881065,not leak
98,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,441040.992931957,432618.277636522,424195.562341088,415772.847045653,-0.0276509966462235,-0.00714944851555967,0.0254663003146309,-0.0464094172520512,0.0704346584547804,0.0454510890904084,-0.0195821792229143,-0.104350372305479,-0.00359992544131373,0.0131848422926074,0.0406241675164659,not leak
99,500000,491577.284704565,483154.569409131,459870.974505454,451448.25921002,443025.543914585,434602.82861915,426180.113323716,417757.398028281,409334.682732846,400911.967437412,-0.039310568474594,0.03729093269222,0.28001231860885,0.348609480307187,0.0339302646921816,-0.00652240769970705,0.00481115424330077,0.00263337640062453,-0.0454026073896802,-0.0475768641910601,0.0069833422794874,leak
100,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,441460.701649877,433037.986354442,424615.271059007,416192.555763573,407769.840468138,-0.0427372674703355,0.0584700109027078,-0.011411055231417,-0.0285819148935257,0.0469518805275205,0.0300172648262361,0.487021689152661,0.0136652401009484,-0.0735104209692044,0.0221088584357045,-0.0391587883456688,leak
101,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,441040.992931957,432618.277636522,424195.562341088,415772.847045653,-0.064288686328695,-0.0917239795961477,0.0361242616659091,0.0294949244299288,-0.0239455069421232,0.0403235457469957,-0.0586723025509067,0.0650612397492246,-0.0101915396176387,-0.0954492356551757,-0.0702829623204963,not leak
102,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,441040.992931957,432618.277636522,424195.562341088,415772.847045653,0.01846638704836,-0.0594767852229709,-0.0180635708823434,0.0395547865511493,-0.0306520268356768,-0.0413064178827312,0.0583549153647883,-0.0259079282865913,0.0097697413220117,0.0133325056139162,0.0146394305349028,not leak
103,500000,491577.284704565,468577.781690885,460155.06639545,451732.351100016,443309.635804581,434886.920509146,426464.205213712,418041.489918277,409618.774622842,401196.059327407,-0.0238630752651942,-0.0176234404460381,0.550352275902273,0.126136025209266,-0.0583643555008708,0.0574604576066679,0.0297644219890696,-0.0513270077876183,-0.0810771999605552,0.0209055140680443,0.014301439595632,leak
104,500000,491577.284704565,483154.569409131,460749.141743215,452326.426447781,443903.711152346,435480.995856911,427058.280561477,418635.565266042,410212.849970607,401790.134675172,0.0236988122257223,0.0628266245819336,0.277296100196037,0.299784456945889,-0.0358257227565509,-0.0710612222334292,0.0797589167139947,-0.0214131799331866,-0.0401416574127783,-0.0789774967541935,0.062849602287153,leak
105,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,441040.992931957,432618.277636522,424195.562341088,415772.847045653,-0.029383432403708,-0.0280114781532078,-0.0197195372418583,-0.0653646017946744,-0.0440963117179517,-0.000326678300491817,-0.0185214851895227,-0.0130337985999301,0.0214432862933477,0.0356121755675692,0.0204388609053133,not leak
106,500000,491577.284704565,471828.723543748,463406.008248314,454983.292952879,446560.577657444,438137.86236201,429715.147066575,421292.43177114,412869.716475705,404447.001180271,0.0422123881500044,0.039649673371976,0.379028085771548,0.348884435757639,0.130467628047683,0.0716241905546728,-0.0565479456771335,0.0253385534950477,0.0471241640387389,0.0441431218068172,-0.00488814949095637,leak
107,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,430762.285293079,422339.569997644,413916.854702209,405494.139406774,-0.0535076493615977,-0.0342292382065936,-0.0184076220798088,-0.0200216864381096,0.0491684530061853,-0.00298527049001692,0.0116377585372423,0.330825350236248,0.348325428901916,0.0609726726065956,-0.0538011754552977,leak
108,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,441040.992931957,432618.277636522,424195.562341088,415772.847045653,-0.0560269224209346,-0.00520231632162916,-0.0104841717893816,-0.00306134491862195,-0.00483595888597779,-0.0209083128076089,-0.0849153406350622,-0.0431660096602087,-0.021735211538566,-0.0345085880319579,-0.0760191505490818,not leak
109,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,441040.992931957,432618.277636522,424195.562341088,415772.847045653,0.13046040313468,0.0201042931821037,-0.0424360223713227,-0.0186356980747456,0.0392489654167357,0.0250923185219122,0.041798182801508,0.100824694947371,-0.061708007062232,0.00709457796112742,-0.0286771076775816,not leak
110,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,441040.992931957,432618.277636522,424195.562341088,415772.847045653,-0.0313260497786401,-0.031505238598604,-0.0269862125762665,-0.114304914481756,-0.0229824460180188,-0.0531084929952602,0.00566047282754283,0.00904656229365532,0.0250668535350462,0.00127770930969341,-0.021445773764215,not leak
111,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,440527.589902503,432104.874607068,423682.159311634,415259.444016199,406836.728720764,-0.0276435214302935,0.0287240538687743,0.0578033487753311,-0.0379538241700969,-0.00498069835123012,-0.00379975578220337,0.431311550049527,0.14539839262016,0.0837190295769375,0.0483047001330217,-0.0408641905890065,leak
112,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,442967.372053226,434544.656757791,426121.941462356,417699.226166922,409276.510871487,400853.795576052,0.053664366721786,-0.0899155406370398,0.0113085760261183,0.0888253119426211,0.0113068900322212,0.459576507536236,-0.00137510455215616,0.0135019577782974,-0.0848792860698754,-0.0044572978055412,-0.0747193300936063,leak
113,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,441040.992931957,432618.277636522,424195.562341088,415772.847045653,0.00736323503490385,-0.0705699089163029,0.0258108595190157,0.0434668105228028,0.000358737753768397,0.0848087212994333,-0.0569081753296584,0.0825435232762194,0.00502027446836066,-0.062550832742311,-0.00358360018978924,not leak
